IDATprefix,Sample.ID
22006_02@1008423889,4285744850_R01C01
22006_03@1008423898,4306955252_R01C01
22006_01@1008423874,4306955163_R01C02
22007_02@1008423922,4306955252_R01C02
22007_03@1008423937,4306955252_R02C02
22007_01@1008423913,4285744850_R02C01
22008_02@1008423875,4306955251_R01C02
22008_03@1008423888,4306955251_R02C02
22008_01@1008423851,4306955251_R01C01
22009_02@1008423912,4285744850_R01C02
22009_03@1008423923,4306955137_R01C02
22009_01@1008423899,4306955137_R01C01
22010_02@1008423852,4306955342_R01C01
22010_03@1008423863,4306955342_R02C01
22010_01@1008423936,4306955137_R02C02
22011_02@1008423887,4306955342_R02C02
22011_03@1008423900,4306955447_R01C01
22011_01@1008423876,4306955342_R01C02
22012_02@1008423924,4306955447_R01C02
22012_03@1008423935,4306955447_R02C02
22012_01@1008423911,4306955447_R02C01
22014_02@1008423901,4306955133_R01C01
22014_03@1008423910,4306955133_R02C01
22014_01@1008423886,4306955421_R02C02
22016_02@1008423885,4306955087_R02C02
22016_03@1008423902,4306955296_R01C01
22016_01@1008423861,4306955087_R02C01
22017_02@1008423926,4306955296_R01C02
22017_03@1008423933,4306955296_R02C02
22017_01@1008423909,4306955296_R02C01
22018_02@1008423860,4306955297_R02C01
22018_03@1008423879,4306955297_R01C02
22018_01@1008423855,4306955297_R01C01
22019_02@1008423903,4306955268_R01C01
22019_03@1008423908,4306955268_R02C01
22019_01@1008423884,4306955297_R02C02
22020_02@1008423932,4306955268_R02C02
22020_03@1008421800,4306955295_R01C01
22020_01@1008423927,4306955268_R01C02
22021_02@1008423880,4306955295_R01C02
22021_03@1008423883,4306955295_R02C02
22021_01@1008423859,4306955295_R02C01
22022_02@1008423907,4306955062_R02C01
22022_03@1008423928,4306955062_R01C02
22022_01@1008423904,4306955062_R01C01
22024_02@1008423905,4306955472_R01C01
22024_03@1008423906,4306955472_R02C01
22024_01@1008423881,4306955380_R01C02
22025_02@0070297327,4306955076_R02C01
22025_03@0070297326,4306955076_R01C02
22025_01@0070297350,4306955076_R01C01
22026_02@0070297171,4306955149_R01C01
22026_03@0070297279,4306955149_R02C01
22026_01@0070297303,4306955076_R02C02
22027_02@0070297193,4306955149_R02C02
22027_03@0070297349,4306955054_R01C01
22027_01@0070297278,4306955149_R01C02
22028_02@0070297325,4306955054_R01C02
22028_03@0070297304,4306955054_R02C02
22028_01@0070297328,4306955054_R02C01
22029_02@0070297280,4306955224_R02C01
22029_03@0070297277,4306955224_R01C02
22029_01@0070297301,4306955224_R01C01
22030_02@0070297348,4306955150_R01C01
22030_03@0070297324,4306955150_R01C02
22030_01@0070297192,4285744710_R02C01
22031_02@0070297300,4306955058_R01C01
22031_03@0070297281,4306955058_R02C01
22031_01@0070297305,4306955150_R02C02
22032_02@0070297257,4306955058_R02C02
22032_03@0070297347,4306955094_R01C01
22032_01@0070297276,4306955058_R01C02
22033_02@0070297323,4285744710_R01C02
22033_03@0070297306,4306955094_R02C02
22033_01@0070297330,4306955094_R02C01
22034_02@0070297282,4306955148_R02C01
22034_03@0070297275,4306955148_R01C02
22034_01@0070297299,4306955148_R01C01
22035_02@0070297346,4494423046_R01C01
22035_03@0070297173,4306955084_R02C01
22035_01@0070297172,4306955148_R02C02
22036_02@0070297307,4306955084_R02C02
22036_03@0070297298,4306955203_R01C01
22036_01@0070297322,4306955084_R01C02
22037_02@0070297274,4306955203_R01C02
22037_03@0070297259,4306955203_R02C02
22037_01@0070297283,4306955203_R02C01
22038_02@0070297332,4306955450_R02C01
22038_03@0070297308,4306955450_R02C02
22038_01@0070297345,4306955450_R01C01
22039_02@0070297284,4285744710_R02C02
22039_03@0070297273,4306955417_R01C02
22039_01@0070297297,4306955417_R01C01
22040_02@0070297174,4306955452_R01C01
22040_03@0070297333,4306955452_R02C01
22040_01@0070297260,4306955417_R02C02
22041_02@0070297309,4306955452_R02C02
22041_03@0070297296,4306955191_R01C01
22041_01@0070297320,4306955452_R01C02
22042_02@0070297272,4306955191_R01C02
22042_03@0070297177,4306955191_R02C02
22042_01@0070297285,4306955191_R02C01
22043_02@0070297334,4306955042_R02C01
22043_03@0070297319,4306955042_R01C02
22043_01@0070297343,4306955042_R01C01
22044_02@0070297295,4306955080_R01C01
22044_03@0070297286,4306955080_R02C01
22044_01@0070297310,4306955042_R02C02
22045_02@0070297178,4306955080_R02C02
22045_03@0070297342,4306955302_R01C01
22045_01@0070297271,4306955080_R01C02
22046_02@0070297318,4306955302_R01C02
22046_03@0070297294,4306955041_R01C01
22046_01@0070297335,4306955302_R02C01
22047_02@0070297270,4306955041_R01C02
22047_03@0070297179,4306955041_R02C02
22047_01@0070297287,4306955041_R02C01
22048_02@0070297336,4306955407_R02C01
22048_03@0070297317,4306955407_R01C02
22048_01@0070297341,4306955407_R01C01
22049_02@0070297293,4306955386_R01C01
22049_03@0070297288,4306955386_R02C01
22049_01@0070297312,4306955407_R02C02
22050_02@0070297264,4306955386_R02C02
22050_03@0070297340,4306955387_R01C01
22050_01@0070297269,4306955386_R01C02
22051_02@0070297316,4306955387_R01C02
22051_03@0070297313,4306955387_R02C02
22051_01@0070297337,4306955387_R02C01
22053_02@0070297339,4306955057_R01C01
22053_03@0070297338,4306955057_R02C01
22053_01@0070297265,4306955223_R02C02
22054_02@0070297314,4306955057_R02C02
22054_03@0070297290,4306955289_R02C01
22054_01@0070297315,4306955057_R01C02
22055_02@0070296751,4306955123_R02C01
22055_03@0070294805,4306955123_R01C02
22055_01@0070294800,4306955123_R01C01
22056_02@0070294804,4306955385_R01C01
22056_03@0070296703,4306955385_R02C01
22056_01@0070296727,4306955123_R02C02
22058_02@0070296728,4306955363_R02C02
22058_03@0070296725,4306955362_R01C01
22058_01@0070296749,4306955363_R01C02
22059_02@0070296701,4306955362_R01C02
22059_03@0070296680,4306955362_R02C02
22059_01@0070296704,4306955362_R02C01
22060_02@0070296753,4306955070_R02C01
22060_03@0070296748,4306955070_R01C02
22060_01@0070296772,4306955070_R01C01
22061_02@0070296724,4306955019_R01C01
22061_03@0070296705,4306955019_R02C01
22061_01@0070296729,4306955070_R02C02
22062_02@0070296681,4306955019_R02C02
22062_03@0070296771,4306955151_R01C01
22062_01@0070296700,4306955019_R01C02
22063_02@0070296747,4306955151_R01C02
22063_03@0070296730,4306955151_R02C02
22063_01@0070296754,4306955151_R02C01
22065_02@0070296755,4306955320_R02C01
22065_03@0070296746,4306955320_R01C02
22065_01@0070296770,4306955320_R01C01
22066_02@0070296722,4306955231_R01C01
22066_03@0070296707,4306955231_R02C01
22066_01@0070296731,4306955320_R02C02
22067_02@0070296683,4306955231_R02C02
22067_03@0070296769,4306955194_R01C01
22067_01@0070296698,4306955231_R01C02
22069_02@0070296708,4306955018_R02C01
22069_03@0070296697,4306955018_R01C02
22069_01@0070296721,4306955018_R01C01
22070_02@0070296757,4306955183_R02C01
22070_03@0070296744,4306955183_R01C02
22070_01@0070296684,4306955018_R02C02
22071_02@0070294274,4306955046_R01C01
22071_03@0070296709,4306955046_R02C01
22071_01@0070296733,4306955183_R02C02
22072_02@0070296685,4306955046_R02C02
22072_03@0070294802,4306955195_R01C01
22072_01@0070296696,4306955046_R01C02
22073_02@0070296743,4306955195_R01C02
22073_03@0070296734,4306955195_R02C02
22073_01@0070296758,4306955195_R02C01
22074_02@0070294767,4306955481_R02C01
22074_03@0070296695,4306955481_R01C02
22074_01@0070296719,4306955481_R01C01
22075_02@0070296766,4306955428_R01C01
22075_03@0070296759,4306955428_R02C01
22075_01@0070296686,4306955481_R02C02
22076_02@0070296735,4306955428_R02C02
22076_03@0070296718,4306955071_R01C01
22076_01@0070296742,4306955428_R01C02
22077_02@0070296694,4306955071_R01C02
22077_03@0070294813,4306955071_R02C02
22077_01@0070296711,4306955071_R02C01
22078_02@0070294795,4306955047_R01C02
22078_03@0070296736,4306955047_R02C02
22078_01@0070294797,4306955047_R01C01
22079_02@0070296712,4306955496_R02C01
22079_03@0070296693,4306955496_R01C02
22079_01@0070296717,4306955496_R01C01
22081_02@0070296737,4306955480_R02C02
22081_03@0070296716,4306955032_R01C01
22081_01@0070296740,4306955480_R01C02
22082_02@0070296692,4306955032_R01C02
22082_03@0070296689,4306955032_R02C02
22082_01@0070296713,4306955032_R02C01
22083_02@0070296762,4306955170_R02C01
22083_03@0070296739,4306955170_R01C02
22083_01@0070296763,4306955170_R01C01
22084_02@0070296715,4306955138_R01C01
22084_03@0070296714,4306955138_R02C01
22084_01@0070296738,4306955170_R02C02
22085_02@0070297999,4256206411_R01C02
22085_03@0070297998,4256206411_R02C01
22085_01@0070298022,4256206411_R02C02
22086_02@0070297212,4256193540_R02C02
22086_03@0070297951,4285744702_R02C02
22086_01@0070297975,4285744702_R01C02
22087_02@0070298021,4256206181_R01C01
22087_03@0070298000,4256206230_R02C01
22087_01@0070297950,4256193540_R01C02
22088_02@0070297976,4256206413_R01C02
22088_03@0070297973,4256206413_R02C02
22088_01@0070297997,4506210097_R01C01
22089_02@0070297949,4256193731_R02C01
22089_03@0070297928,4256193731_R01C01
22089_01@0070297952,4256206482_R02C02
22090_02@0070298001,4256206412_R02C01
22090_03@0070297996,4256206412_R01C01
22090_01@0070298020,4256206411_R01C01
22091_02@1008425407,4256206257_R01C02
22091_03@1008425416,4256206257_R02C02
22091_01@1008425392,4256206257_R02C01
22093_02@1008425384,4256206281_R01C01
22093_03@1008425391,4256206281_R02C01
22093_01@1008425464,4256206070_R02C02
22094_02@1008425415,4256206281_R02C02
22094_03@1008425432,4256193890_R01C01
22094_01@1008425408,4256206281_R01C02
22095_02@1008425456,4256193890_R01C02
22095_03@1008425463,4256193890_R02C02
22095_01@1008425439,4256193890_R02C01
22096_02@1008425409,4256193877_R01C02
22096_03@1008425414,4256193877_R02C02
22096_01@1008425385,4256193877_R01C01
22097_02@1008425438,4256193276_R02C01
22097_03@1008425457,4256193276_R01C02
22097_01@1008425433,4256193276_R01C01
22098_02@1008425386,4256206293_R01C01
22098_03@1008425389,4497405005_R01C01
22098_01@1008425576,4256193276_R02C02
22099_02@1008425413,4256206293_R02C02
22099_03@1008425434,4256206306_R01C01
22099_01@1008425410,4256206293_R01C02
22102_02@1008425435,4432265607_R01C01
22102_03@0076243752,4432273341_R01C02
22102_01@1008425412,4432273305_R02C02
22103_02@0070298180,4256206347_R01C01
22103_03@0070298490,4256206347_R02C01
22103_01@0070298417,4256206054_R02C02
22104_02@0070298443,4256206500_R01C01
22104_03@0070298442,4256206500_R02C01
22104_01@0070298466,4256206347_R02C02
22105_02@0070297972,4256206228_R02C02
22105_03@0070297953,4256206228_R01C02
22105_01@0070297977,4256206228_R02C01
22106_02@0070297929,4256206481_R01C02
22106_03@0070298002,4256206481_R02C01
22106_01@0070297948,4256206481_R01C01
22107_02@0070297978,4256193152_R02C01
22107_03@0070297971,4506201101_R01C01
22107_01@0070297995,4494466158_R02C02
22108_02@0070297947,4256193618_R02C01
22108_03@0070297930,4256193618_R01C02
22108_01@0070297954,4256193618_R01C01
22109_02@0070298003,4256193834_R01C02
22109_03@0070297994,4256193834_R01C01
22109_01@0070298018,4256193834_R02C02
22110_02@0070297970,4256193589_R02C01
22110_03@0070297955,4506201099_R02C01
22110_01@0070297979,4256193589_R01C02
22111_02@0070297931,4256206514_R02C02
22111_03@0070298017,4256193594_R01C01
22111_01@0070297946,4256206514_R01C02
22112_02@0070297993,4256193892_R02C02
22112_03@0070297980,4256206304_R01C01
22112_01@0070298004,4256193594_R02C01
22113_02@0070297956,4256193541_R02C01
22113_03@0070297945,4256193541_R01C01
22113_01@0070297969,4256193397_R02C02
22114_02@0070298016,4256206105_R02C01
22114_03@0070297992,4256206105_R01C02
22114_01@0070297932,4256206105_R01C01
22115_02@0070297968,4494503045_R02C02
22115_03@0070297957,4256193705_R02C02
22115_01@0070297981,4256206566_R01C01
22116_02@0070297933,4256206276_R01C02
22116_03@0070298015,4256206188_R01C01
22116_01@0070297944,4256206276_R02C02
22117_02@0070297991,4494503057_R01C02
22117_03@0070297982,4256206387_R02C01
22117_01@0070298006,4256206387_R01C01
22118_02@0070297958,4256206348_R01C01
22118_03@0070297943,4256206348_R01C02
22118_01@0070297967,4256206348_R02C01
22121_02@0070297942,4256206090_R02C01
22121_03@0070297935,4256206090_R01C02
22121_01@0070297959,4256206090_R01C01
22122_02@0070298008,4306955383_R01C02
22122_03@0070297984,4494503057_R02C02
22122_01@0070297211,4256193771_R02C01
22123_02@0070297960,4515571112_R02C02
22123_03@0070297941,4256193623_R02C01
22123_01@0070297965,4256193623_R01C01
22124_02@0070297214,4256206010_R01C01
22124_03@0070298009,4256193440_R02C02
22124_01@0070297213,4256193440_R01C02
22125_02@0070297985,4256206163_R02C01
22125_03@0070297964,4256206163_R01C02
22125_01@0070297988,4256206163_R01C01
22126_02@0070297940,4256206270_R02C01
22126_03@0070297937,4256206270_R01C02
22126_01@0070297961,4256206270_R01C01
22127_02@0070298010,4256193451_R02C01
22127_03@0070297987,4256193451_R01C01
22127_01@0070297219,4256193585_R02C02
22128_02@0070297963,4263772597_R02C01
22128_03@0070297216,4263772597_R01C02
22128_01@0070297986,4256206312_R01C02
22129_02@0070298287,4306955273_R01C01
22129_03@0070294770,4306955273_R02C01
22129_01@0070297250,4306955008_R02C02
22130_02@0070298262,4306955186_R01C02
22130_03@0070298239,4306955186_R02C02
22130_01@0070298263,4306955318_R02C02
22131_02@0070297249,4306955186_R02C01
22131_03@0070298288,4306955108_R02C01
22131_01@0070298215,4306955186_R01C01
22133_02@0070298237,4306955017_R02C01
22133_03@0070298216,4306955277_R02C02
22133_01@0070298240,4306955017_R01C01
22134_02@0070298289,4306955223_R02C01
22134_03@0070298284,4306955223_R01C02
22134_01@0070298308,4306955223_R01C01
22140_02@0070298258,4306955024_R01C01
22140_03@0070298243,4306955024_R02C01
22140_01@0070298267,4306955107_R02C02
22141_02@0070297236,4306955024_R02C02
22141_03@0070298305,4306955456_R01C01
22141_01@0070298234,4306955024_R01C02
22142_02@0070298281,4285744855_R02C02
22142_03@0070298268,4306955456_R02C02
22142_01@0070298292,4306955039_R01C01
22143_02@0070298244,4494423046_R02C01
22143_03@0070298233,4285744854_R01C01
22143_01@0070298257,4306955355_R01C01
22144_02@0070298293,4306955202_R02C01
22144_03@0070298280,4306955202_R01C02
22144_01@0070298220,4306955355_R02C02
22145_02@0070298256,4306955322_R01C01
22145_03@0070298245,4306955322_R02C01
22145_01@0070298269,4306955202_R02C02
22146_02@0070298221,4306955322_R02C02
22146_03@0070298303,4306955056_R01C01
22146_01@0070298232,4306955322_R01C02
22147_02@0070298279,4306955056_R01C02
22147_03@0070298270,4306955056_R02C02
22147_01@0070298294,4306955056_R02C01
22148_02@0070298246,4306955283_R02C01
22148_03@0070298231,4306955283_R01C02
22148_01@0070298255,4306955283_R01C01
22149_02@0070298302,4306955198_R01C01
22149_03@0070298295,4306955198_R02C01
22149_01@0070298222,4306955283_R02C02
22151_02@0070298230,4306955494_R01C02
22151_03@0070298223,4306955494_R02C02
22151_01@0070298247,4306955494_R02C01
22152_02@0070297237,4306955026_R01C02
22152_03@0070298272,4306955026_R02C02
22152_01@0070297246,4306955026_R01C01
22155_02@0070298273,4306955178_R02C02
22155_03@0070298252,4306955474_R01C01
22155_01@0070298276,4306955178_R01C02
22156_02@0070298228,4306955474_R01C02
22156_03@0070298225,4306955474_R02C02
22156_01@0070298249,4506201140_R02C02
22164_02@0070297137,4306955476_R01C02
22164_03@0070297132,4306955061_R01C01
22164_01@0070297156,4285744854_R01C02
22169_02@0070297139,4306955476_R02C02
22169_03@0070297130,4306955061_R02C01
22169_01@0070297154,4306955476_R01C01
22170_02@0070297106,4306955061_R02C02
22170_03@0070297091,4306955353_R02C01
22170_01@0070297115,4306955061_R01C02
22173_02@0070297092,4306955353_R01C02
22173_03@0070297081,4306955198_R02C02
22173_01@0070297105,4306955353_R01C01
22181_02@0070297078,4306955494_R01C01
22181_03@0070297071,4306955466_R02C01
22181_01@0070297095,4306955198_R01C02
23001_02@1008489041,4439521299_R01C01
23001_03@1008490469,4439521299_R02C01
23001_01@1008490542,4434578867_R02C02
23002_02@1008490493,4439521299_R02C02
23002_03@1008490512,4439521016_R01C01
23002_01@1008490488,4439521299_R01C02
23005_02@1008490516,4439521341_R02C01
23005_03@1008490537,4439521341_R01C02
23005_01@1008490513,4439521341_R01C01
23007_02@1008490491,4439521306_R02C02
23007_03@1008490514,4434578878_R01C01
23007_01@1008490490,4439521306_R01C02
23008_02@1008489998,4285744764_R02C01
23008_03@1008490000,4285744764_R01C02
23008_01@1008489079,4285744764_R01C01
23011_02@1008489999,4432265140_R02C02
23011_03@1008490021,4432273024_R01C02
23011_01@1008489997,4432265488_R01C02
23012_02@1008490048,4286579429_R01C02
23012_03@1008490069,4286579429_R02C02
23012_01@1008490045,4286579429_R02C01
23017_02@1008490043,4285744172_R02C01
23017_03@1008490050,4285744172_R01C02
23017_01@1008490026,4285744172_R01C01
23019_02@1008490003,4285744729_R01C02
23019_03@1008490018,4285744729_R02C02
23019_01@1008489994,4285744729_R02C01
23021_02@1008489993,4285744251_R02C01
23021_03@1008490004,4285744251_R01C02
23021_01@1008489980,4285744251_R01C01
23025_02@1008490040,4432273024_R02C01
23025_03@1008490053,4432265140_R02C01
23025_01@1008490029,4432265488_R02C01
23027_02@1008490015,4281452680_R02C02
23027_03@1008490030,4281452503_R01C01
23027_01@1008490006,4281452680_R01C02
23030_02@1008490038,4285744750_R02C01
23030_03@1008490055,4285744750_R01C02
23030_01@1008490031,4285744750_R01C01
23031_02@1008489984,4285744826_R01C01
23031_03@1008489989,4285744826_R02C01
23031_01@1008490062,4285744750_R02C02
23034_02@1008489985,4285744221_R01C01
23034_03@1008489988,4285744221_R02C01
23034_01@1008490061,4285744160_R02C02
23036_02@1008490057,4281452350_R01C02
23036_03@1008489986,4281452355_R01C01
23036_01@1008490036,4281452350_R02C01
23037_02@1008490010,4281452355_R01C02
23037_03@1008490011,4281452355_R02C02
23037_01@1008489987,4281452355_R02C01
23038_02@1008489056,4285744675_R02C01
23038_03@1008489068,4285744675_R01C02
23038_01@1008490552,4285744675_R01C01
23043_02@1008490572,4286579133_R02C01
23043_03@1008490577,4286579133_R01C02
23043_01@1008490553,4286579133_R01C01
23044_02@1008490601,4286579114_R01C01
23044_03@1008490620,4286579114_R02C01
23044_01@1008490596,4286579133_R02C02
23045_02@1008490644,4286579114_R02C02
23045_03@1008490554,4286579124_R01C01
23045_01@1008490625,4286579114_R01C02
23048_02@1008490619,4285744628_R02C01
23048_03@1008490626,4285744628_R01C02
23048_01@1008490602,4285744628_R01C01
23050_02@1008490594,4285744507_R02C02
23050_03@1008490603,4285744506_R01C01
23050_01@1008490579,4285744507_R01C02
23052_02@1008490580,4285744730_R01C02
23052_03@1008490593,4285744730_R02C02
23052_01@1008490569,4285744730_R02C01
23054_02@1008490557,4506244126_R01C01
23054_03@1008490568,4285744853_R02C01
23054_01@1008490641,4285744505_R02C02
23056_02@1008490629,4285744803_R02C01
23056_03@1008490640,4506244126_R02C01
23056_01@1008490616,4281452342_R02C01
23058_02@1008490606,4281452423_R01C01
23058_03@1008490615,4281452423_R02C01
23058_01@1008490591,4281452202_R02C02
23059_02@1008490559,4285744844_R01C01
23059_03@1008490566,4506244126_R01C02
23059_01@1008490630,4281452423_R01C02
